run,AMP,AMC,FOX,CRO,TIO,GEN,FIS,SXT,AZM,CHL,CIP,NAL,TET
SRR3664979,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,>=64.0000,8.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR2567136,<=1.0000,<=1.0000,<=1.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566914,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664650,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664944,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,0.2500,4.0000,>=32.0000,0.0300,4.0000,>=32.0000
SRR2566929,>=32.0000,8.0000,8.0000,<=0.2500,2.0000,0.5000,64.0000,<=0.1250,8.0000,16.0000,0.0600,8.0000,>=32.0000
SRR2566944,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3665079,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,<=16.0000,>=64.0000,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2566926,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665210,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,<=16.0000,>=64.0000,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664744,>=32.0000,4.0000,8.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,2.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3665123,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,>=16.0000,>=256.0000,>=64.0000,2.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566915,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3664863,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,>=16.0000,>=256.0000,>=64.0000,8.0000,>=32.0000,0.0300,4.0000,>=32.0000
SRR3664864,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,>=16.0000,>=256.0000,<=0.1250,8.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3665080,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,32.0000,<=0.1250,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567064,<=1.0000,<=1.0000,<=1.0000,<=0.2500,1.0000,>=16.0000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566994,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567137,<=1.0000,<=1.0000,<=1.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567000,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3664891,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,>=64.0000,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3665087,>=32.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,>=64.0000,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665232,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,>=64.0000,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567174,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3664914,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665091,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,>=64.0000,8.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3665092,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,invalid,8.0000,>=32.0000,0.0300,4.0000,>=32.0000
SRR3665074,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,>=16.0000,>=256.0000,invalid,>=16.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3295546,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR4280569,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3933058,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR4280602,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR4280631,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3295567,2.0000,2.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR4280577,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573049,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573111,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573105,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573071,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573047,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR5573130,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3143811,<=1.0000,<=1.0000,2.0000,0.5000,1.0000,<=0.2500,32.0000,<=0.1250,,4.0000,<=0.0150,2.0000,<=4.0000
SRR4280637,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3295614,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3932996,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3933005,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR4280620,2.0000,2.0000,2.0000,<=0.2500,1.0000,<=0.2500,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3932936,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573052,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573066,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573099,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3295830,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,8.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573134,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,8.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573050,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,<=2.0000,<=0.0150,2.0000,<=4.0000
SRR5573133,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,<=2.0000,<=0.0150,2.0000,<=4.0000
SRR3295507,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3933000,2.0000,2.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3933083,2.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3295506,2.0000,<=1.0000,4.0000,0.5000,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3295511,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,<=4.0000
SRR4280575,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3932959,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3932975,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3932942,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,0.0300,4.0000,<=4.0000
SRR3932893,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295560,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280638,2.0000,2.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,8.0000,0.0300,4.0000,<=4.0000
SRR5573080,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,0.2500,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280593,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295606,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932961,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295595,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933065,2.0000,2.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295566,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932888,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295558,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295570,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280587,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280573,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295586,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295613,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295571,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933007,2.0000,2.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295585,2.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280576,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933077,<=1.0000,2.0000,4.0000,<=0.2500,2.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295601,2.0000,2.0000,8.0000,<=0.2500,2.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280596,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280624,2.0000,2.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280579,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933063,2.0000,2.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280634,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295577,4.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933031,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933084,2.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933078,<=1.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295615,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295598,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933020,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933062,2.0000,2.0000,8.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295565,2.0000,2.0000,4.0000,<=0.2500,2.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3933040,2.0000,2.0000,4.0000,<=0.2500,2.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280578,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280580,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295559,2.0000,2.0000,8.0000,<=0.2500,2.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932984,2.0000,2.0000,8.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932921,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR4280613,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932946,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,<=16.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932970,<=1.0000,<=1.0000,8.0000,<=0.2500,2.0000,0.5000,64.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932949,2.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,64.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932911,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,<=16.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3932983,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295523,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,<=4.0000
SRR3295696,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,8.0000,8.0000,0.0300,4.0000,>=32.0000
SRR2533438,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,,8.0000,0.0300,4.0000,<=4.0000
SRR3933033,2.0000,2.0000,8.0000,<=0.2500,2.0000,0.5000,32.0000,<=0.1250,8.0000,16.0000,0.0300,4.0000,<=4.0000
SRR3932990,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932914,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295534,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295514,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295575,2.0000,2.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295610,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295557,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR4280562,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295535,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR4280588,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR4280605,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3933012,<=1.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295532,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295528,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573059,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932928,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295583,2.0000,2.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932940,<=1.0000,<=1.0000,8.0000,<=0.2500,2.0000,1.0000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932929,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932905,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573103,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573125,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573100,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573093,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573096,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3344468,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,>=256.0000,<=0.1250,,4.0000,<=0.0150,4.0000,<=4.0000
SRR1060582,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,2.0000,64.0000,<=0.1250,,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295540,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933014,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933028,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933010,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3932916,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3932887,2.0000,2.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295542,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933001,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933060,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933016,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933027,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3932909,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR4280636,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295550,2.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295596,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3932886,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933008,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR4280601,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295543,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295518,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR4280621,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295522,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
